image_name,point_0_x,point_0_x,point_0_conf,point_1_x,point_1_x,point_1_conf,point_2_x,point_2_x,point_2_conf,point_3_x,point_3_x,point_3_conf,point_4_x,point_4_x,point_4_conf,point_5_x,point_5_x,point_5_conf,point_6_x,point_6_x,point_6_conf,point_7_x,point_7_x,point_7_conf,point_8_x,point_8_x,point_8_conf,point_9_x,point_9_x,point_9_conf,point_10_x,point_10_x,point_10_conf,point_11_x,point_11_x,point_11_conf,point_12_x,point_12_x,point_12_conf,point_13_x,point_13_x,point_13_conf,point_14_x,point_14_x,point_14_conf,point_15_x,point_15_x,point_15_conf,point_16_x,point_16_x,point_16_conf,point_17_x,point_17_x,point_17_conf,point_18_x,point_18_x,point_18_conf,point_19_x,point_19_x,point_19_conf,point_20_x,point_20_x,point_20_conf
thumbs_up_512_keypoints,759.998,2153.95,0.61178,835.514,2085.3,0.723611,920.183,2016.65,0.802383,988.833,1959.44,0.792868,1025.45,1902.23,0.866998,1007.14,2117.34,0.91985,1052.91,2108.18,0.796804,1050.62,2103.61,0.752827,1036.89,2101.32,0.599633,997.986,2181.41,0.852509,1050.62,2169.97,0.827806,1032.31,2156.24,0.71064,1004.85,2153.95,0.559105,977.391,2231.75,0.868729,1032.31,2224.89,0.825715,1014,2206.58,0.724467,981.968,2195.14,0.551228,959.084,2277.52,0.81485,1000.27,2268.37,0.830879,995.698,2252.35,0.77467,972.814,2247.77,0.627972
thumbs_up_513_keypoints,799.702,2200.64,0.609367,863.079,2130.22,0.756944,949.928,2057.46,0.872576,1018,2001.12,0.888942,1050.86,1942.44,0.982188,1036.78,2156.04,0.909776,1086.07,2146.65,0.831566,1074.33,2137.27,0.858871,1057.9,2132.57,0.71441,1029.74,2224.11,0.918605,1074.33,2205.34,0.836978,1062.6,2188.91,0.790522,1027.39,2186.56,0.601014,1010.96,2275.75,0.867235,1062.6,2259.32,0.856248,1043.82,2240.55,0.778644,1010.96,2226.46,0.614427,992.18,2318.01,0.806833,1029.74,2303.92,0.822358,1025.04,2285.14,0.787862,996.874,2280.45,0.704593
thumbs_up_514_keypoints,817.996,2219.8,0.625695,877.107,2148.87,0.740377,955.132,2085.03,0.912056,1026.06,2028.28,0.937154,1061.53,1969.17,0.899632,1047.34,2181.97,0.910733,1089.9,2172.51,0.793042,1085.17,2163.06,0.87205,1070.99,2160.69,0.705089,1035.52,2252.9,0.851325,1085.17,2226.89,0.842246,1066.26,2217.44,0.783253,1033.16,2205.61,0.578442,1016.61,2295.46,0.834005,1068.62,2281.28,0.840431,1047.34,2262.36,0.775054,1016.61,2255.27,0.644227,995.327,2333.29,0.741049,1035.52,2328.56,0.806679,1028.43,2312.01,0.762984,1009.51,2300.19,0.634652
thumbs_up_515_keypoints,817.212,2257.55,0.648938,885.947,2186.53,0.712306,968.428,2117.79,0.877131,1039.45,2062.81,0.957522,1076.11,2005.53,0.958999,1060.07,2218.6,0.889023,1105.9,2207.15,0.820693,1094.44,2197.98,0.868927,1076.11,2191.11,0.733913,1046.33,2282.76,0.844772,1094.44,2262.14,0.904242,1076.11,2248.39,0.786877,1044.04,2243.81,0.557056,1025.71,2333.16,0.825101,1076.11,2317.12,0.886825,1055.49,2298.79,0.791759,1023.42,2285.05,0.593018,1002.8,2374.4,0.790661,1048.62,2360.66,0.824494,1037.16,2346.91,0.772655,1016.54,2337.74,0.688574
thumbs_up_516_keypoints,838.306,1938.58,0.645723,909.592,1867.29,0.736045,987.359,1798.17,0.832381,1047.84,1737.68,0.932571,1086.73,1679.36,0.885995,1075.93,1886.73,0.882049,1116.97,1886.73,0.933686,1104.01,1884.57,0.695255,1069.45,1873.77,0.465134,1065.13,1951.54,0.871657,1101.85,1940.74,0.879011,1075.93,1932.1,0.717847,1043.52,1925.62,0.557354,1047.84,2003.38,0.98041,1082.41,1992.58,0.832748,1054.32,1979.62,0.717254,1019.76,1973.14,0.631586,1028.4,2044.43,0.852614,1060.81,2040.11,0.819002,1041.36,2024.99,0.760916,1013.28,2022.83,0.664284
thumbs_up_517_keypoints,819.48,2262.43,0.636715,894.264,2189.98,0.705522,980.734,2129.22,0.8822,1048.51,2073.13,0.92448,1083.56,2017.05,0.90877,1067.2,2227.38,0.886875,1116.28,2218.03,0.786946,1106.93,2206.34,0.865423,1088.24,2201.67,0.734564,1057.85,2297.49,0.945643,1109.27,2271.78,0.845071,1090.57,2255.42,0.781666,1057.85,2243.73,0.589829,1039.16,2344.23,0.839626,1083.56,2323.19,0.846263,1064.87,2302.16,0.782931,1034.48,2295.15,0.60128,1018.13,2386.29,0.782748,1057.85,2372.27,0.855422,1046.17,2355.91,0.778974,1022.8,2348.9,0.658183
thumbs_up_518_keypoints,834.705,2278.54,0.668553,904.947,2206.03,0.723692,993.315,2144.85,0.854702,1063.56,2083.67,0.880377,1097.54,2029.29,0.889081,1079.42,2242.28,0.852136,1122.47,2228.69,0.745718,1113.4,2217.36,0.84068,1097.54,2212.83,0.664459,1070.35,2312.52,0.921385,1120.2,2283.07,0.775786,1102.08,2264.94,0.824664,1065.82,2258.14,0.56394,1052.23,2360.11,0.838079,1095.28,2335.18,0.690009,1079.42,2312.52,0.722991,1049.96,2296.66,0.552397,1029.57,2400.89,0.773641,1063.56,2385.03,0.758838,1061.29,2366.91,0.717646,1034.1,2353.31,0.568501
thumbs_up_519_keypoints,846.107,1938.67,0.644728,916.985,1867.79,0.726479,994.507,1796.91,0.880977,1056.52,1737.11,0.898937,1096.39,1677.31,0.840031,1080.89,1885.51,0.917979,1120.76,1885.51,0.895581,1116.33,1883.3,0.754594,1109.68,1881.08,0.472644,1069.81,1951.96,0.856901,1114.11,1940.88,0.898199,1085.32,1932.02,0.714396,1054.31,1923.16,0.558689,1054.31,2000.69,0.901394,1089.75,1994.04,0.836305,1063.17,1980.75,0.738034,1029.95,1974.11,0.67334,1034.38,2044.98,0.821571,1065.38,2042.77,0.793984,1047.67,2025.05,0.750854,1023.3,2022.84,0.662298
thumbs_up_51_keypoints,2177.57,5312.79,0.511141,2539.82,4978.41,0.469578,3041.39,4709.05,0.633692,3422.22,4569.72,0.760566,3459.37,4188.89,0.574424,3143.56,4950.54,0.740772,3663.72,5201.33,0.757004,3496.52,5154.89,0.34811,3292.18,5108.45,0.341422,3041.39,5247.77,0.768514,3580.12,5526.43,0.859049,3394.35,5470.7,0.375109,3152.85,5387.1,0.424363,2911.35,5545,0.819168,3412.93,5758.64,0.865599,3217.87,5712.19,0.56058,3050.68,5619.31,0.528727,2790.6,5814.37,0.761659,3190.01,5962.98,0.838323,3050.68,5916.54,0.61657,2920.64,5851.52,0.500787
thumbs_up_520_keypoints,850.539,1936.34,0.619053,920.719,1866.15,0.689502,995.427,1793.71,0.87034,1061.08,1737.11,0.872916,1101.83,1680.52,0.86368,1085.98,1884.27,0.937583,1131.26,1884.27,0.871174,1119.94,1882,0.772401,1115.41,1877.47,0.532917,1079.19,1952.18,0.856607,1122.2,1940.86,0.955022,1092.77,1929.54,0.732068,1061.08,1922.75,0.613447,1061.08,1999.72,0.89792,1099.57,1992.93,0.81801,1070.14,1979.35,0.76366,1033.91,1972.56,0.700284,1042.97,2045,0.796299,1072.4,2040.47,0.771069,1054.29,2024.63,0.759428,1029.39,2022.36,0.684337
thumbs_up_521_keypoints,956.508,1927.06,0.597267,997.399,1845.27,0.704138,1067.15,1751.47,0.774965,1124.88,1679.31,0.875351,1146.53,1609.55,0.88993,1187.42,1821.22,0.863804,1211.47,1826.03,0.657267,1189.83,1826.03,0.447017,1153.75,1838.06,0.288108,1194.64,1881.35,0.86793,1223.5,1886.17,0.822721,1187.42,1893.38,0.665897,1151.34,1895.79,0.579507,1187.42,1939.08,0.869076,1218.69,1941.49,0.872167,1180.2,1941.49,0.627473,1141.72,1941.49,0.59798,1180.2,1987.19,0.785873,1192.23,1992,0.712127,1163.37,1989.59,0.721355,1136.91,1987.19,0.618833
thumbs_up_522_keypoints,945.287,1907.65,0.576894,1001.4,1823.48,0.652632,1071.55,1743.98,0.765986,1130,1671.49,1.02267,1155.72,1596.67,0.919225,1190.8,1804.77,0.824785,1223.53,1818.8,0.672273,1207.16,1818.8,0.460877,1169.75,1830.49,0.254361,1193.14,1872.58,0.842896,1225.87,1881.93,0.827063,1190.8,1884.27,0.655841,1158.06,1881.93,0.605765,1181.44,1931.03,0.771825,1221.19,1935.71,0.906479,1186.12,1933.37,0.691438,1148.71,1933.37,0.605947,1172.09,1980.13,0.702844,1200.15,1980.13,0.74404,1169.75,1977.8,0.671983,1144.03,1977.8,0.60266
thumbs_up_523_keypoints,944.5,1891.76,0.619858,998.167,1813.7,0.687673,1076.23,1735.64,0.786006,1137.21,1660.02,1.01372,1168.92,1584.4,0.887439,1195.76,1796.63,0.883274,1229.91,1813.7,0.577691,1212.83,1813.7,0.403981,1183.56,1830.78,0.280821,1195.76,1862.49,0.848,1232.35,1874.69,0.833186,1193.32,1879.57,0.691113,1159.17,1874.69,0.68351,1178.68,1918.6,0.822933,1220.15,1928.35,0.925774,1190.88,1925.91,0.698931,1149.41,1925.91,0.573192,1164.05,1972.26,0.701288,1195.76,1972.26,0.871409,1173.8,1969.82,0.703893,1146.97,1969.82,0.629877
thumbs_up_524_keypoints,939.206,1877.63,0.622833,988.69,1800.93,0.629529,1067.86,1726.7,0.758963,1137.14,1650,0.947051,1164.35,1575.78,0.87411,1189.1,1788.56,0.835442,1228.68,1805.88,0.617569,1216.31,1808.35,0.431345,1186.62,1825.67,0.296533,1189.1,1852.89,0.822381,1223.73,1867.73,0.842621,1189.1,1870.2,0.662657,1154.46,1867.73,0.665091,1176.73,1909.79,0.821183,1216.31,1922.16,0.885046,1179.2,1919.69,0.682467,1139.61,1914.74,0.585563,1159.41,1964.22,0.723372,1189.1,1966.7,0.837025,1161.88,1964.22,0.710145,1137.14,1961.75,0.62622
thumbs_up_525_keypoints,862.059,1946.37,0.625198,927.784,1873.85,0.668491,1007.11,1803.59,0.847973,1070.57,1740.13,0.822383,1111.36,1683.47,0.827467,1100.03,1894.24,0.871236,1138.56,1894.24,0.853647,1127.22,1882.91,0.671191,1088.7,1873.85,0.490279,1095.5,1955.44,0.885939,1131.76,1950.9,0.811577,1097.76,1935.04,0.696044,1063.77,1928.24,0.602049,1079.63,2007.56,0.967966,1106.83,1996.23,0.727302,1077.36,1978.1,0.714479,1043.37,1973.57,0.709282,1061.5,2048.36,0.836647,1079.63,2043.83,0.738414,1059.23,2027.96,0.72846,1034.3,2025.69,0.688631
thumbs_up_526_keypoints,929.64,1856.3,0.576115,985.605,1772.35,0.602015,1062.56,1700.06,0.772847,1130.18,1627.77,0.872643,1155.83,1560.15,0.90216,1176.82,1770.02,0.868496,1214.13,1788.67,0.675727,1204.8,1795.67,0.444213,1183.82,1807.33,0.353229,1174.49,1835.31,0.861346,1214.13,1856.3,0.895301,1181.48,1860.96,0.678787,1151.17,1858.63,0.586699,1158.16,1891.28,0.785036,1207.13,1902.94,0.925584,1172.16,1905.27,0.675103,1134.85,1902.94,0.5448,1139.51,1947.24,0.745202,1179.15,1954.24,0.844579,1155.83,1951.91,0.633338,1132.51,1949.57,0.54992
thumbs_up_527_keypoints,927.263,1843.52,0.562903,984.211,1765.21,0.591965,1067.26,1689.28,0.777348,1126.58,1618.1,0.981903,1164.55,1546.91,0.867884,1174.04,1755.72,0.833037,1202.51,1774.71,0.638575,1185.9,1784.2,0.461354,1159.8,1796.06,0.350281,1176.41,1824.53,0.851834,1212.01,1843.52,0.809459,1181.16,1850.64,0.690656,1145.57,1848.26,0.646598,1162.18,1881.48,0.7893,1204.89,1895.72,0.999715,1174.04,1898.09,0.645175,1131.33,1895.72,0.509153,1143.19,1931.31,0.78041,1183.53,1943.18,0.876749,1162.18,1940.8,0.646137,1138.45,1940.8,0.518073
thumbs_up_528_keypoints,932.393,1799.27,0.582766,990.639,1724.71,0.653823,1062.86,1652.49,0.782899,1125.77,1584.92,0.868649,1160.72,1517.36,0.885917,1174.69,1724.71,0.911095,1200.32,1750.34,0.451701,1193.33,1775.97,0.372771,1153.73,1768.98,0.292634,1177.02,1792.28,0.822113,1214.3,1810.91,0.758179,1179.35,1822.56,0.65092,1144.41,1820.23,0.569806,1160.72,1848.19,0.768367,1200.32,1864.5,0.9326,1172.36,1869.16,0.663719,1130.43,1864.5,0.520686,1142.08,1901.78,0.715543,1179.35,1911.1,0.873815,1156.06,1911.1,0.628812,1128.1,1906.44,0.531776
thumbs_up_529_keypoints,920.695,1762.05,0.638193,971.638,1696.56,0.68121,1049.27,1621.35,0.755419,1119.62,1548.58,0.948699,1148.73,1473.38,0.807643,1163.28,1684.43,0.920773,1204.52,1713.54,0.641701,1189.97,1732.94,0.423641,1168.13,1740.22,0.378117,1163.28,1749.92,0.853651,1209.37,1779.03,0.901007,1180.26,1793.59,0.672224,1143.87,1788.74,0.560377,1146.3,1800.87,0.856236,1194.82,1829.98,0.913123,1163.28,1832.4,0.713081,1126.89,1832.4,0.537034,1124.47,1856.66,0.801642,1168.13,1873.64,0.848737,1151.15,1873.64,0.70194,1124.47,1871.22,0.562897
thumbs_up_52_keypoints,1892,5496.28,0.378086,2218.38,5133.65,0.469273,2644.48,4852.6,0.629128,3034.32,4544.36,0.803703,3016.18,4145.46,0.713403,2744.2,5206.17,0.541488,3324.43,5305.9,0.843018,3016.18,5215.24,0.367808,2798.6,5197.11,0.29396,2617.28,5586.94,0.51834,3279.1,5650.4,0.826474,3034.32,5460.02,0.346527,2726.07,5450.95,0.360384,2617.28,5886.12,0.632965,3124.97,5895.19,0.725612,2979.92,5795.46,0.41212,2762.34,5732,0.417806,2526.62,6130.9,0.631758,2961.79,6094.64,0.790379,2916.46,6013.04,0.532377,2726.07,5985.85,0.346306
thumbs_up_530_keypoints,914.368,1787.28,0.636534,972.553,1714.55,0.658537,1038.01,1636.97,0.752475,1105.89,1564.24,0.89241,1132.56,1496.36,0.847213,1156.8,1702.43,0.815421,1185.89,1726.67,0.478087,1166.5,1748.49,0.381457,1134.98,1750.92,0.314181,1154.38,1767.89,0.807335,1193.17,1792.13,0.649671,1159.23,1806.67,0.621032,1125.29,1796.98,0.548562,1134.98,1821.22,0.773943,1183.47,1845.46,0.927435,1147.11,1847.89,0.653113,1110.74,1845.46,0.542788,1113.16,1874.56,0.75653,1159.23,1889.1,0.846391,1134.98,1889.1,0.635501,1108.32,1884.25,0.513
thumbs_up_531_keypoints,840.209,1808.96,0.521965,900.212,1736.54,0.532742,970.56,1655.85,0.695634,1014.01,1593.78,0.726853,1057.46,1537.91,0.411847,1088.5,1722.06,0.814319,1115.39,1732.4,0.632203,1102.98,1742.75,0.421546,1076.08,1763.44,0.219457,1092.63,1786.2,0.828989,1129.88,1800.68,0.735829,1102.98,1817.23,0.580594,1067.81,1823.44,0.440704,1080.22,1842.06,0.796093,1125.74,1856.55,0.975818,1100.91,1868.96,0.663504,1059.53,1868.96,0.465692,1059.53,1900,0.695708,1107.12,1908.27,0.878768,1086.43,1914.48,0.654392,1057.46,1910.34,0.46152
thumbs_up_532_keypoints,791.484,1844.02,0.562277,838.116,1765.6,0.55461,908.065,1680.81,0.62738,963.175,1598.14,0.714591,992.851,1526.08,0.754485,1028.88,1731.68,0.771456,1062.8,1746.52,0.757211,1056.44,1761.36,0.487424,1020.41,1778.31,0.313299,1041.6,1797.39,0.790155,1081.88,1812.23,0.965236,1052.2,1827.07,0.636315,1020.41,1833.42,0.539623,1033.12,1860.98,0.739286,1081.88,1865.22,0.956379,1052.2,1880.06,0.669918,1011.93,1882.18,0.507334,1024.65,1916.09,0.730024,1064.92,1916.09,0.810921,1039.48,1926.69,0.642025,1011.93,1926.69,0.513358
thumbs_up_533_keypoints,775.069,1879.71,0.571296,822.492,1799.95,0.633984,889.314,1702.95,0.800251,941.048,1629.66,0.868082,960.448,1560.68,0.812638,997.093,1765.46,0.832376,1044.52,1771.93,0.719152,1033.74,1774.08,0.528643,1027.27,1789.17,0.310866,1014.34,1830.13,0.838203,1063.92,1838.75,0.964475,1035.89,1843.06,0.691863,1001.4,1851.68,0.567225,1010.03,1892.64,0.814601,1063.92,1892.64,0.930581,1033.74,1892.64,0.672668,994.937,1894.8,0.541497,997.093,1944.37,0.775486,1044.52,1942.22,0.797098,1022.96,1940.06,0.595356,997.093,1942.22,0.5176
thumbs_up_534_keypoints,744.089,1921.92,0.54969,791.14,1841.26,0.730326,862.835,1751.64,0.816111,912.126,1675.47,0.920539,932.291,1606.01,0.930221,981.582,1807.66,0.899683,1035.35,1818.86,0.780374,1024.15,1821.1,0.54731,1015.19,1825.58,0.327449,997.265,1874.87,0.818846,1044.32,1874.87,0.904567,1017.43,1879.35,0.706656,981.582,1883.83,0.595396,986.063,1933.12,0.792087,1039.83,1928.64,0.924498,1012.95,1928.64,0.706695,977.101,1930.88,0.602999,981.582,1984.66,0.737992,1024.15,1980.17,0.821936,1006.23,1973.45,0.67157,981.582,1980.17,0.556478
thumbs_up_535_keypoints,725.725,1992.27,0.371121,767.296,1902.2,0.578012,859.677,1823.67,0.696506,915.106,1740.53,0.737959,924.344,1671.24,0.654024,968.225,1890.65,0.832842,1023.65,1890.65,0.766709,1021.34,1890.65,0.625557,1012.11,1897.58,0.363754,982.082,1955.31,0.738698,1039.82,1943.77,0.914263,1016.73,1948.39,0.678329,979.773,1953,0.558837,977.463,2013.05,0.786311,1037.51,1996.89,0.895089,1012.11,1996.89,0.724883,972.844,1999.2,0.58491,965.916,2066.17,0.717469,1012.11,2052.31,0.832356,1002.87,2047.7,0.733303,979.773,2050,0.593438
thumbs_up_536_keypoints,873.269,1950.96,0.632953,938.265,1879,0.732509,1010.23,1807.04,0.894343,1077.54,1746.69,0.899444,1119.33,1690.98,0.896086,1103.08,1895.25,0.881676,1144.86,1895.25,0.905103,1133.25,1892.93,0.708029,1091.47,1879,0.515188,1098.43,1955.61,0.872329,1135.58,1953.28,0.932086,1105.4,1939.36,0.727859,1068.26,1932.39,0.640963,1079.86,2009,0.969666,1114.68,1999.71,0.743032,1079.86,1985.78,0.744922,1045.04,1978.82,0.702117,1063.62,2050.78,0.822192,1086.83,2046.14,0.77675,1065.94,2032.21,0.757305,1040.4,2029.89,0.703936
thumbs_up_537_keypoints,751.143,2047.07,0.28116,790.685,1954.03,0.493976,874.421,1872.62,0.767294,930.245,1798.18,0.858846,948.853,1730.73,0.742414,983.743,1944.72,0.751769,1039.57,1942.4,0.750886,1018.63,1935.42,0.564816,972.113,1930.77,0.410512,993.047,2009.85,0.597957,1044.22,1991.24,0.810466,1018.63,1986.59,0.655843,981.417,1988.92,0.573037,986.07,2063.35,0.732963,1041.89,2044.74,0.84977,1013.98,2037.76,0.66471,979.091,2040.09,0.552979,981.417,2114.52,0.710397,1020.96,2098.24,0.780333,1004.68,2084.28,0.65862,981.417,2081.96,0.565649
thumbs_up_538_keypoints,760.921,2088.62,0.609655,822.799,2001.99,0.710372,889.628,1920.31,0.839893,944.081,1853.49,0.909328,966.357,1784.18,0.923468,998.533,1999.52,0.821984,1045.56,1994.57,0.860354,1023.28,1984.67,0.645801,981.208,1982.19,0.541908,1001.01,2071.3,0.741231,1057.94,2053.97,0.855875,1023.28,2041.6,0.763172,986.158,2041.6,0.648208,988.633,2123.27,0.792791,1048.04,2105.95,0.937493,1020.81,2096.05,0.771772,983.683,2096.05,0.681095,976.257,2175.25,0.713218,1025.76,2157.93,0.863574,1010.91,2143.08,0.762713,981.208,2143.08,0.634974
thumbs_up_539_keypoints,775.805,2111.89,0.651202,847.172,2035.92,0.770313,920.842,1950.74,0.830471,973.791,1881.67,0.932434,994.511,1814.91,0.9663,1024.44,2026.71,0.845305,1072.78,2019.8,0.86324,1063.58,2017.5,0.679419,1031.35,2008.29,0.434228,1029.04,2093.47,0.784607,1081.99,2077.36,0.862936,1049.76,2072.75,0.707851,1017.53,2075.05,0.601019,1012.93,2148.72,0.8376,1070.48,2132.61,0.92651,1045.16,2125.7,0.738127,1010.63,2128,0.630342,1003.72,2201.67,0.776622,1049.76,2185.56,0.864147,1035.95,2171.74,0.732883,1010.63,2171.74,0.588072
thumbs_up_53_keypoints,2141.98,5301.36,0.545108,2337.09,4883.26,0.517339,2680.86,4502.33,0.624716,3024.63,4158.57,0.834092,2941.01,3861.26,0.723041,2996.75,4716.03,0.669534,3479.88,4623.12,0.814481,3256.9,4641.7,0.417326,3061.79,4669.57,0.300732,3098.95,5050.5,0.707884,3544.92,4911.14,0.896355,3275.48,4846.1,0.638259,3089.66,4920.43,0.52869,3089.66,5347.81,0.742703,3433.43,5180.57,0.853844,3275.48,5152.7,0.631595,3089.66,5189.87,0.58607,3033.92,5589.38,0.688579,3331.23,5431.43,0.821552,3219.74,5394.27,0.682035,3098.95,5422.14,0.565161
thumbs_up_540_keypoints,805.234,2126.4,0.617647,874.952,2047.39,0.71416,951.642,1963.73,0.819577,1009.74,1903.3,0.864447,1030.66,1833.58,0.876835,1056.22,2052.04,0.865717,1100.38,2042.74,0.774535,1098.05,2024.15,0.824698,1079.46,2017.18,0.712183,1051.57,2121.75,0.786966,1109.67,2105.49,0.839328,1081.78,2089.22,0.717958,1049.25,2086.9,0.53558,1042.28,2172.88,0.824325,1100.38,2158.94,0.946908,1077.14,2144.99,0.74808,1042.28,2144.99,0.564191,1026.01,2221.68,0.815339,1079.46,2207.74,0.858107,1067.84,2196.12,0.714893,1042.28,2191.47,0.583562
thumbs_up_541_keypoints,824.425,2138.96,0.581286,887.079,2057.02,0.679602,969.011,1979.91,0.842554,1029.26,1914.85,0.932378,1053.35,1854.6,0.899846,1075.04,2066.66,0.82009,1118.42,2061.84,0.809453,1101.55,2044.98,0.781483,1065.4,2040.16,0.580307,1067.81,2138.96,0.73901,1123.24,2124.5,0.886534,1091.91,2105.22,0.715363,1055.76,2100.4,0.573002,1055.76,2189.56,0.793504,1111.19,2179.92,0.902465,1084.68,2160.64,0.670173,1048.53,2160.64,0.547732,1046.12,2240.17,0.779648,1091.91,2223.3,0.851058,1082.27,2208.84,0.713186,1053.35,2204.02,0.643866
thumbs_up_542_keypoints,862.607,2160.67,0.6192,925.911,2081.54,0.680397,1005.04,2011.46,0.828082,1072.87,1943.63,0.968339,1097.73,1882.59,0.879744,1109.04,2097.37,0.878877,1151.99,2088.32,0.867216,1142.95,2079.28,0.762346,1120.34,2072.5,0.549541,1109.04,2162.93,0.81639,1151.99,2147.11,0.852927,1127.13,2138.06,0.741135,1093.21,2138.06,0.5571,1093.21,2217.19,0.868729,1147.47,2201.37,0.945828,1113.56,2187.8,0.727682,1077.39,2192.32,0.585449,1077.39,2264.67,0.777621,1124.86,2253.37,0.866418,1109.04,2237.54,0.733353,1079.65,2235.28,0.657808
thumbs_up_543_keypoints,904.036,2160.37,0.624079,967.065,2082.13,0.705224,1047.48,2006.06,0.858515,1108.34,1940.86,0.898679,1140.94,1882.18,0.941375,1151.81,2093,0.82273,1193.1,2088.65,0.815976,1175.71,2075.61,0.691361,1143.11,2073.44,0.454056,1153.98,2160.37,0.784448,1195.27,2145.16,0.872951,1167.02,2132.12,0.680244,1127.9,2132.12,0.52803,1140.94,2214.71,0.805916,1188.75,2197.32,0.844742,1156.15,2182.11,0.687285,1123.55,2184.28,0.557274,1134.42,2262.52,0.631232,1171.37,2247.31,0.80016,1151.81,2232.1,0.709983,1123.55,2232.1,0.65848
thumbs_up_544_keypoints,914.23,2143.42,0.636173,982.908,2070.32,0.724886,1069.31,1990.56,0.871463,1126.91,1924.1,0.880103,1160.14,1862.07,0.951858,1166.79,2074.75,0.868645,1208.88,2070.32,0.889694,1191.16,2059.24,0.774053,1155.71,2057.02,0.556506,1166.79,2143.42,0.771452,1211.1,2127.92,0.871327,1177.86,2119.05,0.70579,1142.42,2116.84,0.524057,1151.28,2198.81,0.843729,1197.8,2185.52,0.85308,1171.22,2172.22,0.652633,1131.34,2167.79,0.480323,1131.34,2249.76,0.706034,1175.65,2236.47,0.827372,1162.36,2220.96,0.669303,1133.56,2216.53,0.572786
thumbs_up_545_keypoints,942.923,2148.68,0.650089,1008.74,2071.52,0.807969,1085.9,1998.89,0.935767,1151.72,1928.54,0.929213,1183.49,1871.8,0.886069,1190.3,2080.59,0.82265,1231.15,2071.52,0.887957,1210.72,2062.44,0.666509,1172.14,2057.9,0.519364,1190.3,2146.41,0.743802,1228.88,2130.52,0.862531,1194.84,2121.44,0.706522,1158.53,2121.44,0.556396,1174.41,2200.88,0.8647,1224.34,2184.99,0.866675,1190.3,2173.64,0.669236,1153.99,2178.18,0.588056,1165.33,2250.81,0.721654,1206.19,2237.19,0.811689,1188.03,2221.3,0.68818,1156.26,2219.03,0.613003
thumbs_up_546_keypoints,965.856,2146.59,0.652895,1026.23,2067.64,0.795415,1102.86,1995.65,0.956475,1167.89,1930.63,0.882018,1198.07,1867.93,0.919089,1212.01,2076.93,0.884877,1249.16,2069.96,0.845235,1230.58,2058.35,0.683886,1205.04,2053.71,0.501133,1207.36,2144.27,0.809068,1246.84,2128.01,0.848211,1221.3,2118.73,0.706317,1181.82,2118.73,0.561417,1191.11,2200,0.901265,1235.23,2183.75,0.901409,1207.36,2169.81,0.699259,1172.53,2169.81,0.57878,1174.85,2244.12,0.802687,1218.97,2237.16,0.868792,1200.4,2223.22,0.70987,1172.53,2220.9,0.637989
thumbs_up_547_keypoints,611.538,1671.95,0.446329,723.648,1416.34,0.493991,831.274,1174.18,0.683561,934.415,985.838,0.852494,934.415,810.947,0.86113,1042.04,1205.57,0.848171,1221.42,1259.39,0.870936,1172.09,1299.75,0.405331,1077.92,1317.68,0.244732,1082.4,1344.59,0.797248,1221.42,1384.95,0.986649,1136.21,1407.37,0.539526,1051.01,1420.83,0.463673,1100.34,1479.12,0.870676,1194.51,1506.03,0.796337,1131.73,1523.97,0.622493,1051.01,1532.94,0.426951,1113.79,1604.69,0.77829,1154.15,1613.65,0.68326,1109.31,1640.56,0.663606,1051.01,1649.53,0.496829
thumbs_up_548_keypoints,704.686,1772.76,0.607101,820.311,1541.51,0.622199,914.913,1310.26,0.764469,988.492,1094.78,0.831938,956.958,921.341,0.924939,1119.88,1347.05,0.817495,1382.67,1341.8,0.852604,1366.9,1383.84,0.536948,1288.07,1420.63,0.421444,1156.67,1509.98,0.836016,1435.22,1467.93,0.907506,1377.41,1509.98,0.551593,1293.32,1525.74,0.518945,1161.93,1646.62,0.820214,1424.71,1604.58,0.939417,1382.67,1625.6,0.637656,1293.32,1651.88,0.504274,1172.44,1783.27,0.725516,1377.41,1735.97,0.772713,1366.9,1725.46,0.688672,1303.83,1746.48,0.533283
thumbs_up_549_keypoints,715.842,2534.2,0.578667,807.749,2332.01,0.610901,918.038,2125.22,0.753848,1014.54,1932.21,0.73353,1023.73,1794.35,0.819355,1138.61,2304.44,0.837152,1322.43,2258.48,0.518492,1299.45,2249.29,0.481088,1239.71,2263.08,0.314581,1157,2479.06,0.721087,1331.62,2377.96,0.703682,1276.48,2373.37,0.687671,1193.76,2382.56,0.495416,1157,2612.32,0.772124,1317.83,2502.04,0.8692,1258.09,2497.44,0.677705,1179.97,2502.04,0.557827,1152.4,2713.42,0.708341,1281.07,2639.9,0.605367,1239.71,2612.32,0.687959,1175.38,2626.11,0.597088
